"date","zone","site","ppt_mm","qflag","gauge_loc","gauge_id","gauge_type","gauge_unit","owner","comment"
2018-07-30,"C","NFLM",34.2,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2018-07-30,"C","SFLM",35,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2018-07-30,"C","BIOD",38,"A","cdrrc_past10","study121biodiversity-grg","grg","mm","JRN_LTER",NA
2018-08-09,"C","GRAV",7.62,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2018-08-09,"C","SAND",7.62,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2018-08-09,"C","CALI",5.08,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2018-08-09,"G","SUMM",6.096,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2018-08-07,"P","SMAL",2.794,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2018-08-07,"P","SMLM",2.794,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2018-08-08,"P","TOBO",7.366,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2018-08-08,"M","NORT",3.81,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2018-08-08,"M","RABB",6.35,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2018-08-08,"M","WELL",0,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2018-08-08,"G","IBPE",5.588,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2018-08-07,"T","WEST",8.128,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2018-08-07,"T","EAST",7.874,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2018-08-07,"T","TAYL",0,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2018-08-09,"G","BASN",0.254,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2018-08-07,"P","COLL",0.254,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2018-08-09,"C","UPTR",9.906,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
2018-08-08,"M","P12A",8.8,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2018-08-09,"C","NFLM",8.6,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2018-08-09,"C","SFLM",8.6,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2018-08-09,"C","BIOD",9.2,"A","cdrrc_past10","study121biodiversity-grg","grg","mm","JRN_LTER",NA
2018-08-14,"C","GRAV",0.508,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2018-08-14,"C","SAND",0.508,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2018-08-14,"C","CALI",0.762,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2018-08-14,"G","SUMM",0.762,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2018-08-14,"P","SMAL",0.762,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2018-08-14,"P","SMLM",0.762,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2018-08-13,"P","TOBO",1.016,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2018-08-13,"M","NORT",2.54,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2018-08-13,"M","RABB",2.032,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2018-08-13,"M","WELL",0,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2018-08-13,"G","IBPE",1.27,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2018-08-13,"T","WEST",5.334,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2018-08-13,"T","EAST",2.794,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2018-08-13,"T","TAYL",0.254,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2018-08-14,"G","BASN",0.508,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2018-08-14,"P","COLL",0.508,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2018-08-27,"C","GRAV",10.414,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2018-08-27,"C","SAND",7.62,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2018-08-27,"C","CALI",8.128,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2018-08-27,"G","SUMM",7.112,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2018-08-28,"P","SMAL",8.382,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2018-08-28,"P","SMLM",7.874,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2018-08-29,"P","TOBO",12.446,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2018-08-29,"M","NORT",12.954,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2018-08-29,"M","RABB",12.7,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2018-08-29,"M","WELL",7.874,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2018-08-29,"G","IBPE",5.08,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2018-08-28,"T","WEST",17.526,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2018-08-28,"T","EAST",14.732,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2018-08-28,"T","TAYL",5.08,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2018-08-27,"G","BASN",9.652,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2018-08-28,"P","COLL",7.112,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2018-08-30,"C","UPTR",7.62,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
2018-08-29,"M","P12A",21.2,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2018-08-30,"C","NFLM",8,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2018-08-30,"C","SFLM",9.2,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2018-08-30,"C","BIOD",9.4,"A","cdrrc_past10","study121biodiversity-grg","grg","mm","JRN_LTER",NA
2018-09-18,"C","GRAV",10.668,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2018-09-18,"C","SAND",12.954,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2018-09-18,"C","CALI",13.462,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2018-09-18,"G","SUMM",12.7,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2018-09-18,"P","SMAL",11.43,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2018-09-18,"P","SMLM",11.176,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2018-09-17,"P","TOBO",4.318,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2018-09-17,"M","NORT",5.588,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2018-09-17,"M","RABB",8.636,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2018-09-17,"M","WELL",8.128,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2018-09-17,"G","IBPE",14.986,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2018-09-14,"T","WEST",9.652,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2018-09-14,"T","EAST",13.97,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2018-09-14,"T","TAYL",13.208,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2018-09-18,"G","BASN",19.05,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2018-09-18,"P","COLL",13.97,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2018-10-02,"C","GRAV",24.384,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2018-10-02,"C","SAND",20.574,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2018-10-02,"C","CALI",20.574,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2018-10-02,"G","SUMM",18.542,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2018-10-02,"P","SMAL",21.59,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2018-10-02,"P","SMLM",21.082,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2018-10-03,"P","TOBO",25.146,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2018-10-03,"M","NORT",21.59,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2018-10-03,"M","RABB",26.416,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2018-10-03,"M","WELL",29.464,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2018-10-03,"G","IBPE",24.384,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2018-10-01,"T","WEST",19.304,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2018-10-01,"T","EAST",19.558,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2018-10-01,"T","TAYL",20.828,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2018-10-01,"G","BASN",24.384,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2018-10-01,"P","COLL",22.098,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2018-09-28,"C","UPTR",36.068,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
2018-10-03,"M","P12A",37.9,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2018-09-28,"C","NFLM",35.6,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2018-09-28,"C","SFLM",38.5,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2018-09-28,"C","BIOD",35,"A","cdrrc_past10","study121biodiversity-grg","grg","mm","JRN_LTER",NA
2018-10-14,"C","GRAV",19.05,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2018-10-14,"C","SAND",18.288,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2018-10-14,"C","CALI",19.304,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2018-10-14,"G","SUMM",17.272,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2018-10-14,"P","SMAL",17.78,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2018-10-14,"P","SMLM",17.526,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2018-10-15,"P","TOBO",17.272,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2018-10-15,"M","NORT",17.78,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2018-10-15,"M","RABB",16.002,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2018-10-15,"M","WELL",17.018,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2018-10-15,"G","IBPE",16.002,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2018-10-15,"T","WEST",19.558,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2018-10-15,"T","EAST",19.05,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2018-10-15,"T","TAYL",17.272,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2018-10-14,"G","BASN",20.066,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2018-10-14,"P","COLL",19.304,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2018-11-01,"C","GRAV",65.024,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2018-11-01,"C","SAND",60.96,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2018-11-01,"C","CALI",63.5,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2018-11-01,"G","SUMM",63.754,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2018-11-01,"P","SMAL",78.74,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2018-11-01,"P","SMLM",77.724,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2018-10-31,"P","TOBO",44.958,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2018-10-31,"M","NORT",53.086,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2018-10-31,"M","RABB",56.642,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2018-10-31,"M","WELL",58.674,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2018-10-31,"G","IBPE",66.548,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2018-11-02,"T","WEST",48.514,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2018-11-02,"T","EAST",53.34,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2018-11-02,"T","TAYL",49.022,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2018-11-02,"G","BASN",59.182,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2018-11-02,"P","COLL",66.802,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2018-10-30,"C","UPTR",82.042,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
2018-10-31,"M","P12A",65.8,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2018-10-30,"C","NFLM",80.8,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2018-10-30,"C","SFLM",83.6,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2018-10-30,"C","BIOD",88.4,"A","cdrrc_past10","study121biodiversity-grg","grg","mm","JRN_LTER",NA
2018-11-16,"C","GRAV",0,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2018-11-16,"C","SAND",0,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2018-11-16,"C","CALI",0,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2018-11-16,"G","SUMM",0,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2018-11-16,"P","SMAL",0.254,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2018-11-16,"P","SMLM",0.254,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2018-11-15,"P","TOBO",0.254,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2018-11-15,"M","NORT",1.524,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2018-11-15,"M","RABB",1.27,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2018-11-15,"M","WELL",0.508,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2018-11-15,"G","IBPE",1.524,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2018-11-15,"T","WEST",0,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2018-11-15,"T","EAST",0,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2018-11-15,"T","TAYL",0,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2018-11-16,"G","BASN",0,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2018-11-16,"P","COLL",0,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2018-11-30,"C","GRAV",0.508,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2018-11-30,"C","SAND",0.508,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2018-11-30,"C","CALI",0,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2018-11-30,"G","SUMM",0,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2018-11-30,"P","SMAL",0.508,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2018-11-30,"P","SMLM",0.254,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2018-11-29,"P","TOBO",0,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2018-11-29,"M","NORT",0,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2018-11-29,"M","RABB",0,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2018-11-29,"M","WELL",0,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2018-11-29,"G","IBPE",0,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2018-11-28,"T","WEST",0.254,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2018-11-28,"T","EAST",0.254,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2018-11-28,"T","TAYL",0,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2018-11-28,"G","BASN",0,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2018-11-28,"P","COLL",0.254,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2018-11-28,"C","UPTR",1.016,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
2018-11-29,"M","P12A",0.1,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2018-11-28,"C","NFLM",0.8,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2018-11-28,"C","SFLM",1.2,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2018-11-28,"C","BIOD",1.6,"A","cdrrc_past10","study121biodiversity-grg","grg","mm","JRN_LTER",NA
2018-12-14,"C","GRAV",9.144,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2018-12-14,"C","SAND",8.128,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2018-12-14,"C","CALI",8.89,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2018-12-14,"G","SUMM",6.858,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2018-12-14,"P","SMAL",7.112,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2018-12-14,"P","SMLM",7.112,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2018-12-13,"P","TOBO",10.16,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2018-12-13,"M","NORT",10.16,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2018-12-13,"M","RABB",7.112,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2018-12-13,"M","WELL",6.35,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2018-12-13,"G","IBPE",6.604,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2018-12-14,"T","WEST",7.112,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2018-12-14,"T","EAST",8.128,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2018-12-14,"T","TAYL",8.382,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2018-12-14,"G","BASN",8.89,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2018-12-14,"P","COLL",9.144,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2019-01-09,"C","GRAV",10.16,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2019-01-09,"C","SAND",8.128,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2019-01-09,"C","CALI",8.128,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2019-01-09,"G","SUMM",5.842,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2019-01-09,"P","SMAL",5.588,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2019-01-09,"P","SMLM",5.334,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2019-01-08,"P","TOBO",7.874,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2019-01-08,"M","NORT",7.62,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2019-01-08,"M","RABB",7.874,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER","new lid needed is chipped; replaced 01-09-2019 RMC"
2019-01-08,"M","WELL",7.112,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2019-01-08,"G","IBPE",6.604,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2019-01-07,"T","WEST",11.176,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2019-01-07,"T","EAST",10.414,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2019-01-07,"T","TAYL",10.16,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2019-01-07,"G","BASN",8.89,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2019-01-07,"P","COLL",8.128,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2019-01-04,"C","UPTR",17.78,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
2019-01-08,"M","P12A",7.8,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2019-01-04,"C","NFLM",17,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2019-01-04,"C","SFLM",17,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2019-01-04,"C","BIOD",19.2,"A","cdrrc_past10","study121biodiversity-grg","grg","mm","JRN_LTER",NA
2019-01-15,"C","GRAV",2.54,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2019-01-15,"C","SAND",1.524,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2019-01-15,"C","CALI",2.032,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2019-01-15,"G","SUMM",1.778,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2019-01-14,"P","SMAL",2.032,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2019-01-14,"P","SMLM",2.032,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2019-01-14,"P","TOBO",3.556,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2019-01-14,"M","NORT",2.54,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2019-01-14,"M","RABB",2.286,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2019-01-14,"M","WELL",2.032,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2019-01-14,"G","IBPE",1.778,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2019-01-14,"T","WEST",2.032,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2019-01-14,"T","EAST",2.032,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2019-01-14,"T","TAYL",2.032,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2019-01-15,"G","BASN",2.032,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2019-01-15,"P","COLL",1.778,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2019-02-01,"C","GRAV",0,"A","cdrrc_past10","c-grav-npp-grg","grg","in","JRN_LTER",NA
2019-02-01,"C","SAND",0,"A","cdrrc_past10","c-sand-npp-grg","grg","in","JRN_LTER",NA
2019-02-01,"C","CALI",0,"A","cdrrc_past10","c-cali-hyd-grg","grg","in","JRN_LTER",NA
2019-02-01,"G","SUMM",0,"A","cdrrc_past10","g-summ-npp-grg","grg","in","JRN_LTER",NA
2019-02-01,"P","SMAL",0,"A","cdrrc_past2","p-smal-npp-grg","grg","in","JRN_LTER",NA
2019-02-01,"P","SMLM",0,"A","cdrrc_past2","p-smal-npp-met-grg","grg","in","JRN_LTER",NA
2019-01-31,"P","TOBO",0,"A","jer_past12C","p-tobo-npp-grg","grg","in","JRN_LTER",NA
2019-01-31,"M","NORT",0,"A","jer_past4a_nr-excl","m-nort-npp-grg","grg","in","JRN_LTER",NA
2019-01-31,"M","RABB",0,"A","jer_past4a_nr-excl","m-rabb-npp-grg","grg","in","JRN_LTER",NA
2019-01-31,"M","WELL",0,"A","jer_past2s","m-well-npp-grg","grg","in","JRN_LTER",NA
2019-01-31,"G","IBPE",0,"A","jer_past9_ibp-excl","g-ibpe-npp-grg","grg","in","JRN_LTER",NA
2019-01-30,"T","WEST",0,"A","jer_past6","t-west-npp-grg","grg","in","JRN_LTER",NA
2019-01-30,"T","EAST",0,"A","jer_past6","t-east-npp-grg","grg","in","JRN_LTER",NA
2019-01-30,"T","TAYL",0,"A","jer_past7a","t-tayl-npp-grg","grg","in","JRN_LTER",NA
2019-01-30,"G","BASN",0,"A","cdrrc_past-lter","g-basn-npp-grg","grg","in","JRN_LTER",NA
2019-01-30,"P","COLL",0,"A","cdrrc_past7","p-coll-npp-grg","grg","in","JRN_LTER",NA
2019-01-29,"C","UPTR",2.54,"A","cdrrc_past10","upper-trailer-grg","grg","in","JRN_LTER",NA
