#
# 3-day summary product timeseries for jershrubland2
#
# Site: jershrubland2
# Veg Type: XX
# ROI ID Number: 1000
# Lat: 32.6638
# Lon: -106.831
# Elev: 1336
# UTC Offset: -7
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2022-07-28
# Creation Time: 05:48:22
# Update Date: 2023-10-15
# Update Time: 11:27:47
# Final Processing Date:: 2023-10-16
# Final Processing Time:: 11:34:04
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2022-11-30,2022,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31585,0.3154,0.3177,0.3204,0.46719,0.46836,0.48014,0.4892,0.00094,0.00109,0.00111,0.00114,0.00368,0.00415,0.00345,0.00319,NA
2022-12-01,2022,335,109,jershrubland2_2022_12_01_120106.jpg,113.71977,77.39148,53.89802,0.31587,0.46414,110.39364,9.7986,75.68978,8.60448,52.64786,7.50486,0.3168,0.00263,0.31676,0.31803,0.32006,0.46342,0.01327,0.46355,0.47045,0.48044,35.61664,NA,0,0,0,0,0.31531,0.31484,0.31727,0.31997,0.46705,0.46824,0.47979,0.48885,0.00091,0.00106,0.00109,0.00111,0.00363,0.00409,0.0034,0.00314,NA
2022-12-02,2022,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31476,0.31426,0.31683,0.31954,0.46692,0.46812,0.47942,0.48848,0.00089,0.00104,0.00108,0.00109,0.00357,0.00403,0.00337,0.00312,NA
2022-12-03,2022,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31421,0.31368,0.31639,0.31912,0.46678,0.468,0.47904,0.4881,0.00089,0.00104,0.00109,0.00109,0.00352,0.00397,0.00337,0.00313,NA
2022-12-04,2022,338,108,jershrubland2_2022_12_04_120106.jpg,109.60863,74.53236,53.98642,0.31299,0.46029,108.80372,8.72739,73.23579,6.45709,52.47388,7.21043,0.31214,0.00301,0.3122,0.31388,0.31574,0.46454,0.02026,0.46611,0.47707,0.48481,35.17635,NA,0,0,0,0,0.31368,0.31312,0.31596,0.31872,0.46663,0.46789,0.47867,0.48773,0.00091,0.00106,0.0011,0.00111,0.00348,0.00393,0.00339,0.00316,NA
2022-12-05,2022,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31318,0.31259,0.31556,0.31835,0.46649,0.46777,0.47833,0.48741,0.00094,0.00109,0.00113,0.00114,0.00346,0.00391,0.00344,0.00322,NA
2022-12-06,2022,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31273,0.31212,0.31519,0.31802,0.46634,0.46766,0.47803,0.48714,0.00096,0.00112,0.00115,0.00118,0.00346,0.00391,0.00348,0.00328,NA
2022-12-07,2022,341,109,jershrubland2_2022_12_07_120107.jpg,108.51197,71.97504,52.52923,0.30888,0.46568,109.56827,10.66895,73.5365,11.27495,52.38469,12.74087,0.31174,0.0045,0.31067,0.31468,0.31834,0.46801,0.02625,0.4699,0.48186,0.49213,34.80087,NA,0,0,0,0,0.31234,0.31172,0.31486,0.31773,0.46619,0.46755,0.47778,0.48695,0.00097,0.00113,0.00116,0.00119,0.00348,0.00393,0.0035,0.0033,NA
2022-12-08,2022,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31201,0.31136,0.31455,0.31751,0.46604,0.46744,0.47758,0.48689,0.00096,0.00112,0.00115,0.00117,0.00352,0.00398,0.00348,0.00328,NA
2022-12-09,2022,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3117,0.31101,0.31424,0.31735,0.4659,0.46734,0.47738,0.48692,0.00094,0.0011,0.00113,0.00115,0.00357,0.00403,0.00346,0.00324,NA
2022-12-10,2022,344,110,jershrubland2_2022_12_10_120106.jpg,92.63386,56.23705,35.69323,0.3047,0.50191,105.72399,10.62862,69.86462,10.15305,48.81974,8.87793,0.31078,0.00453,0.30939,0.31444,0.31773,0.47297,0.01637,0.47259,0.48429,0.49542,34.4897,NA,0,0,0,0,0.31141,0.31068,0.31394,0.31724,0.46575,0.46724,0.47719,0.48702,0.00093,0.00108,0.00112,0.00114,0.00363,0.0041,0.00344,0.00323,NA
2022-12-11,2022,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31114,0.31037,0.31366,0.31714,0.46561,0.46714,0.47702,0.48713,0.00094,0.00109,0.00113,0.00115,0.00368,0.00415,0.00346,0.00325,NA
2022-12-12,2022,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31089,0.31009,0.3134,0.31705,0.46548,0.46704,0.47686,0.4872,0.00096,0.00112,0.00115,0.00117,0.00372,0.00419,0.00349,0.00329,NA
2022-12-13,2022,347,111,jershrubland2_2022_12_13_120107.jpg,92.09139,57.33858,38.71505,0.30476,0.48947,104.25762,8.85578,69.88288,8.64794,50.55177,8.05188,0.31062,0.00387,0.31005,0.31192,0.31695,0.46544,0.01607,0.46723,0.47727,0.48763,34.24415,NA,0,0,0,0,0.31067,0.30986,0.31318,0.31693,0.46534,0.46694,0.47672,0.48718,0.00097,0.00113,0.00116,0.00119,0.00373,0.00421,0.00351,0.00331,NA
2022-12-14,2022,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3105,0.30969,0.31299,0.31681,0.4652,0.46683,0.47658,0.4871,0.00096,0.00112,0.00115,0.00117,0.00371,0.00419,0.00349,0.00329,NA
2022-12-15,2022,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31039,0.30959,0.31285,0.31674,0.46503,0.46671,0.47644,0.48701,0.00094,0.00109,0.00113,0.00115,0.00367,0.00414,0.00344,0.00324,NA
2022-12-16,2022,350,109,jershrubland2_2022_12_16_120107.jpg,110.11428,73.67142,53.04842,0.31107,0.46494,107.61438,9.77787,72.82173,9.60579,52.80597,8.94432,0.31178,0.00394,0.31095,0.31449,0.31791,0.46306,0.01635,0.46428,0.47267,0.48339,34.0652,NA,0,0,0,0,0.31032,0.30955,0.31273,0.31668,0.46484,0.46657,0.4763,0.48689,0.00093,0.00108,0.00113,0.00114,0.00362,0.00408,0.00338,0.00317,NA
2022-12-17,2022,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31027,0.30953,0.31264,0.31664,0.46463,0.46642,0.47616,0.48678,0.00094,0.0011,0.00113,0.00115,0.00357,0.00403,0.00332,0.0031,NA
2022-12-18,2022,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31023,0.30951,0.31255,0.31658,0.46442,0.46626,0.47604,0.48665,0.00096,0.00112,0.00115,0.00118,0.00353,0.00398,0.00328,0.00305,NA
2022-12-19,2022,353,101,jershrubland2_2022_12_19_120110.jpg,108.19628,71.87551,52.22725,0.30941,0.46576,114.7308,9.83823,78.41178,11.52059,59.35372,13.52612,0.31017,0.00373,0.31,0.31255,0.31545,0.45683,0.01995,0.46237,0.46815,0.47437,33.95362,NA,0,0,0,0,0.31017,0.30947,0.31245,0.31651,0.46421,0.46611,0.47592,0.48652,0.00097,0.00113,0.00116,0.00119,0.00351,0.00396,0.00326,0.00302,NA
2022-12-20,2022,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3101,0.30943,0.31239,0.3164,0.46401,0.46596,0.47582,0.4864,0.00096,0.00112,0.00115,0.00118,0.00352,0.00397,0.00326,0.00303,NA
2022-12-21,2022,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31006,0.30942,0.31237,0.31628,0.46383,0.46583,0.47574,0.48628,0.00094,0.00109,0.00113,0.00115,0.00354,0.004,0.00329,0.00307,NA
2022-12-22,2022,356,110,jershrubland2_2022_12_22_120107.jpg,92.54441,56.42694,37.02521,0.30338,0.49756,107.3995,9.38872,71.02053,9.03007,50.98766,8.23356,0.30917,0.00413,0.30812,0.31076,0.31588,0.4697,0.01574,0.46974,0.48081,0.49393,33.923,NA,0,0,0,0,0.31003,0.30943,0.31239,0.31615,0.46366,0.46572,0.47568,0.48616,0.00093,0.00108,0.00111,0.00113,0.00358,0.00405,0.00334,0.00313,NA
2022-12-23,2022,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31001,0.30945,0.31241,0.31602,0.46353,0.46562,0.47564,0.48606,0.00093,0.00108,0.00112,0.00114,0.00363,0.0041,0.0034,0.00319,NA
2022-12-24,2022,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30999,0.30947,0.31242,0.31591,0.46343,0.46556,0.47564,0.48598,0.00095,0.0011,0.00113,0.00116,0.00366,0.00414,0.00344,0.00324,NA
2022-12-25,2022,359,111,jershrubland2_2022_12_25_120107.jpg,106.54681,71.21754,52.59619,0.30916,0.46252,107.86238,9.84587,71.68196,9.40573,51.19164,8.44446,0.31022,0.0042,0.30967,0.31309,0.31662,0.46911,0.01576,0.46827,0.47801,0.49407,34.00858,NA,0,0,0,0,0.30997,0.30948,0.3124,0.31583,0.46338,0.46553,0.47567,0.48591,0.00096,0.00112,0.00114,0.00117,0.00368,0.00415,0.00345,0.00325,NA
2022-12-26,2022,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30998,0.30949,0.31239,0.31578,0.46334,0.46552,0.47574,0.48587,0.00094,0.0011,0.00113,0.00115,0.00366,0.00413,0.00343,0.00323,NA
2022-12-27,2022,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31003,0.30954,0.31242,0.31578,0.4633,0.46549,0.47586,0.48585,0.00092,0.00107,0.00111,0.00113,0.00362,0.00409,0.00339,0.00318,NA
2022-12-28,2022,362,111,jershrubland2_2022_12_28_120106.jpg,107.34247,70.34247,51.71378,0.30664,0.46793,107.75546,9.23662,71.80353,8.75121,52.3051,8.18438,0.30929,0.00435,0.30909,0.31198,0.31496,0.46612,0.0166,0.46793,0.47709,0.48572,34.16208,NA,0,0,0,0,0.31009,0.3096,0.31247,0.31579,0.46327,0.46545,0.47601,0.48586,0.00091,0.00106,0.0011,0.00111,0.00358,0.00404,0.00333,0.00311,NA
2022-12-29,2022,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31016,0.30966,0.31252,0.31581,0.46323,0.46541,0.47619,0.4859,0.00091,0.00107,0.00111,0.00112,0.00354,0.004,0.00329,0.00306,NA
2022-12-30,2022,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31021,0.30971,0.31255,0.31581,0.46321,0.46538,0.4764,0.48594,0.00093,0.00109,0.00112,0.00114,0.00352,0.00397,0.00326,0.00303,NA
2022-12-31,2022,365,108,jershrubland2_2022_12_31_120107.jpg,97.92505,59.3232,37.94332,0.30392,0.50169,111.95007,8.25042,76.83035,9.09249,58.04142,11.83081,0.31094,0.00358,0.31049,0.31299,0.31606,0.45582,0.02734,0.463,0.47343,0.48086,34.38309,NA,0,0,0,0,0.31022,0.30973,0.31253,0.31578,0.4632,0.46536,0.47662,0.486,0.00094,0.0011,0.00113,0.00115,0.00352,0.00397,0.00326,0.00302,NA
2023-01-01,2023,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31025,0.30976,0.3125,0.31574,0.4632,0.46536,0.47686,0.48607,0.00093,0.00109,0.00112,0.00114,0.00354,0.00399,0.00328,0.00305,NA
2023-01-02,2023,2,84,jershrubland2_2023_01_02_112107.jpg,108.61539,72.85141,53.89675,0.30953,0.46148,106.57188,8.27684,73.51282,8.44638,56.72682,11.39471,0.31012,0.00342,0.30951,0.31201,0.31518,0.45208,0.02935,0.45684,0.47343,0.48101,34.56747,NA,0,0,0,0,0.31031,0.30984,0.3125,0.31572,0.46322,0.46538,0.47711,0.48614,0.00092,0.00107,0.00111,0.00112,0.00358,0.00403,0.00333,0.00311,NA
2023-01-03,2023,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31038,0.30992,0.3125,0.31571,0.46327,0.46543,0.47735,0.48621,0.00092,0.00107,0.00111,0.00112,0.00362,0.00408,0.00338,0.00317,NA
2023-01-04,2023,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31042,0.30998,0.31249,0.31568,0.46334,0.46551,0.4776,0.48627,0.00093,0.00109,0.00112,0.00114,0.00366,0.00413,0.00342,0.00322,NA
2023-01-05,2023,5,111,jershrubland2_2023_01_05_120107.jpg,107.96188,71.52527,51.36271,0.30983,0.46767,105.27986,8.61859,70.30509,8.28752,50.53886,7.67553,0.31056,0.00374,0.31022,0.3129,0.31613,0.46696,0.01518,0.46675,0.47726,0.48863,34.89876,NA,0,0,0,0,0.31041,0.30998,0.31243,0.31562,0.46345,0.46563,0.47783,0.48632,0.00095,0.0011,0.00113,0.00116,0.00367,0.00414,0.00344,0.00324,NA
2023-01-06,2023,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31034,0.30992,0.31234,0.31552,0.46361,0.46581,0.47807,0.48637,0.00094,0.00109,0.00113,0.00115,0.00366,0.00413,0.00343,0.00322,NA
2023-01-07,2023,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31023,0.30984,0.31222,0.31541,0.46381,0.46604,0.47835,0.48641,0.00092,0.00107,0.00111,0.00113,0.00362,0.00409,0.00338,0.00317,NA
2023-01-08,2023,8,109,jershrubland2_2023_01_08_120107.jpg,93.50175,57.91049,38.63646,0.30471,0.49199,104.38329,7.94184,69.68926,7.97423,50.07926,8.16232,0.31054,0.0038,0.30987,0.31299,0.31584,0.46721,0.01882,0.46885,0.48184,0.48895,35.29469,NA,0,0,0,0,0.31011,0.30973,0.31208,0.31527,0.46407,0.46632,0.47866,0.48644,0.00092,0.00107,0.00111,0.00112,0.00358,0.00404,0.00333,0.00311,NA
2023-01-09,2023,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30997,0.30961,0.31194,0.31514,0.46436,0.46664,0.47899,0.48647,0.00093,0.00108,0.00112,0.00114,0.00354,0.00399,0.00328,0.00305,NA
2023-01-10,2023,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30982,0.30947,0.3118,0.315,0.46468,0.46699,0.47934,0.4865,0.00095,0.00111,0.00114,0.00117,0.00351,0.00396,0.00325,0.00302,NA
2023-01-11,2023,11,110,jershrubland2_2023_01_11_120107.jpg,91.95245,56.67852,37.6804,0.30421,0.49354,105.12988,8.37682,69.94934,8.01108,50.26004,7.46775,0.31009,0.00356,0.30972,0.31239,0.31506,0.46783,0.01473,0.46791,0.48155,0.4868,35.7536,NA,0,0,0,0,0.30968,0.30933,0.31168,0.31487,0.46502,0.46736,0.47969,0.48653,0.00097,0.00113,0.00115,0.00119,0.0035,0.00395,0.00324,0.00301,NA
2023-01-12,2023,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30951,0.30914,0.31153,0.31473,0.46537,0.46774,0.48005,0.48657,0.00096,0.00112,0.00114,0.00117,0.00352,0.00397,0.00326,0.00303,NA
2023-01-13,2023,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30927,0.30889,0.31135,0.31454,0.46573,0.46813,0.4804,0.48662,0.00094,0.0011,0.00113,0.00115,0.00356,0.00401,0.00331,0.00309,NA
2023-01-14,2023,14,111,jershrubland2_2023_01_14_120108.jpg,94.45657,59.03543,39.76097,0.30548,0.48877,104.17057,8.48387,69.06834,8.19334,50.1388,8.23119,0.30884,0.00367,0.30856,0.31058,0.31446,0.46778,0.01784,0.46915,0.48068,0.48664,36.28216,NA,0,0,0,0,0.309,0.30861,0.31114,0.31434,0.46608,0.46851,0.48073,0.48667,0.00093,0.00109,0.00112,0.00114,0.00361,0.00407,0.00337,0.00316,NA
2023-01-15,2023,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30874,0.30832,0.31094,0.31414,0.46643,0.46887,0.48105,0.48673,0.00094,0.0011,0.00113,0.00115,0.00366,0.00413,0.00343,0.00323,NA
2023-01-16,2023,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3085,0.30806,0.31075,0.31396,0.46675,0.46921,0.48134,0.48681,0.00096,0.00112,0.00115,0.00117,0.0037,0.00417,0.00348,0.00329,NA
2023-01-17,2023,17,108,jershrubland2_2023_01_17_120107.jpg,103.39882,66.16702,46.72566,0.30592,0.47805,106.9341,7.06277,71.85563,7.95674,54.39896,10.22391,0.30786,0.00345,0.30783,0.30991,0.31231,0.46061,0.02378,0.46456,0.47784,0.48493,36.87366,NA,0,0,0,0,0.30833,0.30786,0.3106,0.31383,0.46704,0.46952,0.4816,0.4869,0.00097,0.00113,0.00116,0.00118,0.00372,0.00419,0.0035,0.00331,NA
2023-01-18,2023,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3082,0.3077,0.31046,0.31374,0.46736,0.46985,0.48186,0.487,0.00096,0.00111,0.00115,0.00117,0.0037,0.00418,0.00349,0.00329,NA
2023-01-19,2023,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30808,0.30752,0.31032,0.31367,0.46773,0.47024,0.48213,0.48711,0.00094,0.00109,0.00113,0.00114,0.00367,0.00414,0.00344,0.00324,NA
2023-01-20,2023,20,109,jershrubland2_2023_01_20_120107.jpg,91.41166,56.42484,38.10184,0.30346,0.49162,101.37875,7.55127,66.80847,7.8327,48.24295,7.53634,0.30831,0.00392,0.3078,0.31035,0.31492,0.46994,0.01525,0.46998,0.48535,0.48852,37.52203,NA,0,0,0,0,0.30796,0.30735,0.31018,0.31362,0.46815,0.47068,0.48242,0.48721,0.00093,0.00108,0.00113,0.00113,0.00362,0.00409,0.00339,0.00317,NA
2023-01-21,2023,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30785,0.30718,0.31004,0.31357,0.4686,0.47116,0.48271,0.48731,0.00094,0.00109,0.00113,0.00115,0.00358,0.00404,0.00334,0.00311,NA
2023-01-22,2023,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30775,0.30702,0.3099,0.31351,0.46908,0.47166,0.483,0.48742,0.00096,0.00112,0.00115,0.00117,0.00355,0.00401,0.0033,0.00306,NA
2023-01-23,2023,23,111,jershrubland2_2023_01_23_120107.jpg,109.53582,71.03212,51.06229,0.30666,0.47289,102.71871,8.11367,66.92691,7.85968,48.55725,8.86565,0.30638,0.0042,0.30519,0.30874,0.31173,0.47237,0.02168,0.47719,0.48648,0.49054,38.22484,NA,0,0,0,0,0.30766,0.30689,0.30977,0.31344,0.46956,0.47217,0.48329,0.48753,0.00097,0.00113,0.00116,0.00119,0.00354,0.004,0.00328,0.00305,NA
2023-01-24,2023,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3076,0.30679,0.30965,0.31338,0.47003,0.47267,0.48356,0.48764,0.00096,0.00112,0.00114,0.00117,0.00355,0.00401,0.0033,0.00306,NA
2023-01-25,2023,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30757,0.30672,0.30954,0.31335,0.47049,0.47314,0.48381,0.48776,0.00094,0.0011,0.00113,0.00115,0.00359,0.00405,0.00333,0.00311,NA
2023-01-26,2023,26,111,jershrubland2_2023_01_26_120106.jpg,92.51364,57.56456,39.8397,0.3031,0.48712,98.93274,6.06704,64.8006,6.61663,46.90161,6.39108,0.30733,0.00375,0.30625,0.30878,0.31393,0.47086,0.01387,0.47333,0.48273,0.48636,38.97953,NA,0,0,0,0,0.30757,0.30667,0.30943,0.31334,0.47091,0.47357,0.48403,0.48788,0.00093,0.00108,0.00111,0.00114,0.00363,0.0041,0.00339,0.00317,NA
2023-01-27,2023,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30757,0.30662,0.30932,0.31333,0.47128,0.47395,0.48421,0.48801,0.00094,0.0011,0.00112,0.00115,0.00368,0.00415,0.00344,0.00324,NA
2023-01-28,2023,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30755,0.30657,0.30922,0.31329,0.4716,0.47426,0.48435,0.48814,0.00096,0.00112,0.00113,0.00117,0.00371,0.00419,0.00348,0.00329,NA
2023-01-29,2023,29,111,jershrubland2_2023_01_29_120107.jpg,112.22539,76.38035,57.58552,0.31025,0.45585,104.37103,7.3676,69.24511,7.22072,50.37582,7.79611,0.30887,0.00342,0.30808,0.31085,0.31397,0.46726,0.01787,0.46967,0.47999,0.48416,39.78337,NA,0,0,0,0,0.30751,0.30651,0.30913,0.31321,0.47184,0.47448,0.48444,0.48828,0.00097,0.00113,0.00114,0.00119,0.00373,0.00421,0.0035,0.00331,NA
2023-01-30,2023,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30744,0.30644,0.30904,0.31308,0.47202,0.47463,0.48447,0.48845,0.00096,0.00112,0.00113,0.00117,0.00371,0.00419,0.00348,0.00329,NA
2023-01-31,2023,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30736,0.30638,0.30895,0.31293,0.47215,0.47471,0.48445,0.48864,0.00094,0.0011,0.00111,0.00115,0.00367,0.00414,0.00344,0.00324,NA
2023-02-01,2023,32,111,jershrubland2_2023_02_01_120108.jpg,95.5779,59.44325,40.54884,0.30395,0.48871,99.87321,6.07618,65.3053,6.62785,46.99957,6.78923,0.30749,0.00364,0.3064,0.30939,0.31331,0.47197,0.01582,0.47713,0.48501,0.48863,40.63351,NA,0,0,0,0,0.30728,0.30633,0.30886,0.31276,0.47224,0.47475,0.48438,0.48886,0.00093,0.00108,0.00111,0.00114,0.00362,0.00408,0.00338,0.00317,NA
2023-02-02,2023,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3072,0.30628,0.30878,0.31258,0.4723,0.47475,0.48427,0.4891,0.00094,0.0011,0.00111,0.00115,0.00357,0.00403,0.00333,0.0031,NA
2023-02-03,2023,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.30712,0.30624,0.30871,0.31241,0.47233,0.47472,0.48413,0.48935,0.00096,0.00112,0.00113,0.00117,0.00353,0.00399,0.00329,0.00305,NA
