#
# 3-day summary product time series for NEON.D14.JORN.DP1.00033
#
# Site: NEON.D14.JORN.DP1.00033
# Veg Type: GR
# ROI ID Number: 0001
# Lat: 32.59068
# Lon: -106.84254
# Elev: 1321
# UTC Offset: -7
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2017-08-07
# Creation Time: 22:13:56
# Update Date: 2018-03-12
# Update Time: 06:03:15
# Final Processing Date:: 2023-10-16
# Final Processing Time:: 11:36:04
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2017-11-20,2017,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32677,0.32687,0.32718,0.32744,0.44602,0.44623,0.45035,0.45366,0.00087,0.00089,0.00089,0.00096,0.00291,0.00256,0.00326,0.00406,NA
2017-11-21,2017,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32659,0.32669,0.32701,0.32727,0.44563,0.44587,0.45001,0.45326,0.00095,0.00096,0.00097,0.00104,0.00303,0.00265,0.00336,0.00418,NA
2017-11-22,2017,326,26,NEON.D14.JORN.DP1.00033_2017_11_21_150006.jpg,120.35418,86.95698,58.61899,0.32699,0.45258,133.32634,7.06609,98.13941,5.63234,69.23276,4.7291,0.32636,0.0006,0.32649,0.32685,0.32695,0.44351,0.00539,0.44315,0.44715,0.45054,37.32972,NA,0,0,0,0,0.32636,0.32645,0.32679,0.32705,0.44524,0.44555,0.4497,0.45294,0.00101,0.00102,0.00103,0.0011,0.00309,0.00271,0.00342,0.00425,NA
2017-11-23,2017,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32596,0.32604,0.32642,0.32668,0.44486,0.44527,0.44943,0.45266,0.00103,0.00104,0.00105,0.00113,0.00308,0.00271,0.00341,0.00423,NA
2017-11-24,2017,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32534,0.3254,0.32583,0.32611,0.44446,0.44505,0.44919,0.45239,0.00101,0.00103,0.00103,0.00111,0.00303,0.00266,0.00335,0.00417,NA
2017-11-25,2017,329,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32456,0.3246,0.32511,0.32541,0.44405,0.44486,0.44897,0.45215,0.001,0.00102,0.00102,0.0011,0.00297,0.0026,0.00329,0.00409,NA
2017-11-26,2017,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3237,0.32371,0.32432,0.32465,0.44365,0.44471,0.44877,0.45193,0.00101,0.00102,0.00103,0.00111,0.00294,0.00258,0.00327,0.00406,NA
2017-11-27,2017,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32284,0.32282,0.32354,0.3239,0.44325,0.44457,0.44858,0.45174,0.00105,0.00107,0.00107,0.00115,0.00298,0.00261,0.00329,0.00409,NA
2017-11-28,2017,332,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32204,0.32199,0.32282,0.32322,0.44286,0.44444,0.44842,0.45158,0.00113,0.00114,0.00115,0.00124,0.00307,0.00269,0.00337,0.00419,NA
2017-11-29,2017,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32139,0.3213,0.32224,0.32268,0.44249,0.44429,0.44826,0.45147,0.00121,0.00122,0.00123,0.00132,0.00318,0.00279,0.00347,0.00431,NA
2017-11-30,2017,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32094,0.32083,0.32187,0.32235,0.44213,0.44412,0.44812,0.45139,0.00126,0.00128,0.00129,0.00138,0.00328,0.00288,0.00356,0.00442,NA
2017-12-01,2017,335,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32078,0.32064,0.32178,0.3223,0.44179,0.44392,0.44798,0.45136,0.00127,0.00129,0.00129,0.00139,0.00331,0.0029,0.00358,0.00446,NA
2017-12-02,2017,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3209,0.32074,0.32197,0.32253,0.4415,0.44373,0.44791,0.45146,0.00122,0.00124,0.00125,0.00134,0.00326,0.00286,0.00354,0.0044,NA
2017-12-03,2017,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32122,0.32104,0.32236,0.32298,0.44124,0.44358,0.44794,0.45174,0.00113,0.00115,0.00116,0.00124,0.00316,0.00277,0.00345,0.00428,NA
2017-12-04,2017,338,33,NEON.D14.JORN.DP1.00033_2017_12_05_080005.jpg,129.11439,95.53783,72.93148,0.32105,0.43388,131.29268,1.84462,94.43427,1.76531,69.02254,2.3123,0.32038,0.00088,0.32027,0.32105,0.32157,0.44549,0.00537,0.4475,0.44941,0.4506,34.97161,NA,0,0,0,0,0.3217,0.3215,0.32292,0.3236,0.441,0.44345,0.44804,0.45215,0.00102,0.00104,0.00104,0.00112,0.00303,0.00266,0.00333,0.00414,NA
2017-12-05,2017,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3223,0.32209,0.3236,0.32435,0.44078,0.44333,0.44818,0.45264,0.00091,0.00093,0.00093,0.001,0.00291,0.00255,0.00322,0.004,NA
2017-12-06,2017,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32297,0.32276,0.32435,0.32517,0.44056,0.4432,0.44833,0.45314,0.00082,0.00083,0.00083,0.0009,0.0028,0.00246,0.00313,0.00389,NA
2017-12-07,2017,341,96,NEON.D14.JORN.DP1.00033_2017_12_07_120006.jpg,135.35952,92.07316,60.62829,0.31963,0.4699,128.09331,8.182,95.5331,6.11906,71.35064,9.06811,0.32389,0.00289,0.32339,0.32612,0.32737,0.43479,0.02106,0.43853,0.44523,0.45188,34.85456,NA,0,0,0,0,0.32368,0.32347,0.32514,0.32604,0.44032,0.44303,0.44845,0.4536,0.00076,0.00077,0.00077,0.00083,0.00272,0.00239,0.00307,0.00381,NA
2017-12-08,2017,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32438,0.32418,0.32592,0.32689,0.44005,0.44282,0.44851,0.45397,0.00075,0.00076,0.00076,0.00082,0.00267,0.00234,0.00303,0.00377,NA
2017-12-09,2017,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32504,0.32485,0.32664,0.32769,0.43974,0.44254,0.44849,0.4542,0.00077,0.00078,0.00078,0.00084,0.00264,0.00232,0.00301,0.00375,NA
2017-12-10,2017,344,99,NEON.D14.JORN.DP1.00033_2017_12_10_120006.jpg,132.73122,100.11827,73.16631,0.32717,0.43374,130.80005,9.45914,96.82408,6.8543,69.57077,6.0227,0.32581,0.00178,0.32582,0.32718,0.3276,0.44021,0.01043,0.44258,0.44716,0.45212,34.54657,NA,0,0,0,0,0.3256,0.32545,0.32726,0.3284,0.43937,0.44218,0.44833,0.45423,0.00081,0.00082,0.00082,0.00088,0.0026,0.00228,0.00298,0.00371,NA
2017-12-11,2017,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32601,0.3259,0.32771,0.32893,0.43894,0.44172,0.44808,0.45412,0.00082,0.00083,0.00084,0.0009,0.00254,0.00223,0.00292,0.00363,NA
2017-12-12,2017,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32626,0.32621,0.32797,0.32926,0.43847,0.44117,0.44775,0.45396,0.00081,0.00082,0.00082,0.00088,0.00246,0.00216,0.00283,0.00352,NA
2017-12-13,2017,347,94,NEON.D14.JORN.DP1.00033_2017_12_13_120006.jpg,136.24068,104.90143,78.58906,0.32809,0.42611,127.14207,10.92757,95.39892,8.0098,68.79947,7.22131,0.32747,0.00162,0.32687,0.32836,0.33006,0.4366,0.01315,0.44119,0.44775,0.45079,34.23829,NA,0,0,0,0,0.32639,0.3264,0.32809,0.32943,0.43796,0.44055,0.44738,0.45376,0.00077,0.00078,0.00078,0.00084,0.00239,0.0021,0.00274,0.00341,NA
2017-12-14,2017,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32643,0.3265,0.32809,0.32948,0.43744,0.43989,0.44697,0.45352,0.00073,0.00074,0.00074,0.0008,0.00236,0.00207,0.00268,0.00334,NA
2017-12-15,2017,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3264,0.32653,0.32801,0.32944,0.43691,0.43921,0.44653,0.45324,0.0007,0.00071,0.00072,0.00077,0.00237,0.00208,0.00268,0.00333,NA
2017-12-16,2017,350,83,NEON.D14.JORN.DP1.00033_2017_12_16_120006.jpg,137.0416,105.66799,79.68587,0.32776,0.42507,128.16418,9.65907,93.98216,6.49299,67.06224,6.82942,0.32498,0.00341,0.32606,0.32769,0.32939,0.44329,0.01792,0.44354,0.45488,0.46843,34.12865,NA,0,0,0,0,0.32634,0.32652,0.32789,0.32935,0.4364,0.43854,0.44608,0.45293,0.0007,0.00071,0.00071,0.00077,0.00243,0.00213,0.00271,0.00337,NA
2017-12-17,2017,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32627,0.32649,0.32776,0.32924,0.4359,0.43791,0.44562,0.45259,0.00072,0.00073,0.00073,0.00079,0.0025,0.0022,0.00279,0.00346,NA
2017-12-18,2017,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32624,0.32648,0.32766,0.32915,0.43544,0.43734,0.44517,0.45222,0.00074,0.00075,0.00076,0.00082,0.00257,0.00226,0.00286,0.00356,NA
2017-12-19,2017,353,96,NEON.D14.JORN.DP1.00033_2017_12_19_120006.jpg,134.15737,104.46517,79.68988,0.32818,0.42146,126.17316,10.90129,95.32502,7.75772,70.35607,8.4419,0.32661,0.00218,0.32674,0.32782,0.32969,0.43259,0.01979,0.43478,0.44441,0.45308,34.02046,NA,0,0,0,0,0.32626,0.32651,0.32763,0.32911,0.43502,0.43685,0.44474,0.45183,0.00076,0.00077,0.00077,0.00083,0.0026,0.00229,0.00291,0.00362,NA
2017-12-20,2017,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32634,0.32658,0.32765,0.32912,0.43462,0.43641,0.44428,0.45132,0.00074,0.00076,0.00076,0.00082,0.00258,0.00226,0.00291,0.00361,NA
2017-12-21,2017,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32645,0.32665,0.32767,0.32913,0.43419,0.43595,0.44373,0.45066,0.00071,0.00073,0.00073,0.00078,0.0025,0.0022,0.00286,0.00355,NA
2017-12-22,2017,356,96,NEON.D14.JORN.DP1.00033_2017_12_22_120006.jpg,124.57608,97.46795,75.4964,0.32758,0.41869,129.16415,9.66991,97.76974,6.81841,72.92773,5.91798,0.32607,0.00154,0.32596,0.32673,0.32782,0.43075,0.01072,0.43256,0.43906,0.44259,33.99128,NA,0,0,0,0,0.32657,0.32672,0.32771,0.32914,0.43375,0.43549,0.44312,0.44987,0.00068,0.00069,0.00069,0.00075,0.00242,0.00213,0.0028,0.00348,NA
2017-12-23,2017,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32671,0.3268,0.32774,0.32915,0.43332,0.43505,0.44248,0.44902,0.00066,0.00067,0.00067,0.00072,0.00236,0.00207,0.00274,0.00341,NA
2017-12-24,2017,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32684,0.32687,0.32779,0.32917,0.43291,0.43463,0.44184,0.44813,0.00065,0.00066,0.00067,0.00072,0.00234,0.00205,0.00272,0.00338,NA
2017-12-25,2017,359,96,NEON.D14.JORN.DP1.00033_2017_12_25_120006.jpg,125.07017,93.01027,67.3884,0.32582,0.43812,131.50356,10.41061,99.38689,7.81664,73.05814,6.45601,0.32698,0.00119,0.32699,0.32789,0.32842,0.43271,0.00894,0.4325,0.43821,0.44416,34.07418,NA,0,0,0,0,0.32697,0.32693,0.32783,0.32918,0.43253,0.43424,0.44122,0.44726,0.00067,0.00068,0.00068,0.00073,0.00237,0.00208,0.00273,0.0034,NA
2017-12-26,2017,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32708,0.32699,0.32787,0.3292,0.4322,0.4339,0.44066,0.44646,0.0007,0.00071,0.00071,0.00077,0.00242,0.00213,0.00277,0.00345,NA
2017-12-27,2017,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32718,0.32704,0.3279,0.32921,0.43194,0.43362,0.44018,0.44577,0.00073,0.00074,0.00074,0.0008,0.00249,0.00218,0.00282,0.0035,NA
2017-12-28,2017,362,95,NEON.D14.JORN.DP1.00033_2017_12_28_120006.jpg,136.83146,106.67269,81.50889,0.32821,0.421,127.67177,11.22013,96.4351,8.35541,70.55026,7.24048,0.3273,0.00189,0.32713,0.32823,0.32994,0.43343,0.01174,0.43619,0.44247,0.44646,34.23847,NA,0,0,0,0,0.32723,0.32707,0.32793,0.32923,0.43176,0.43341,0.4398,0.44523,0.00074,0.00075,0.00075,0.00081,0.00252,0.00221,0.00284,0.00353,NA
2017-12-29,2017,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32725,0.32707,0.32795,0.32923,0.4317,0.43332,0.43953,0.44479,0.00073,0.00074,0.00075,0.0008,0.00251,0.0022,0.00283,0.00352,NA
2017-12-30,2017,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32723,0.32705,0.32795,0.32922,0.43175,0.43336,0.43931,0.44436,0.00072,0.00073,0.00073,0.00078,0.00247,0.00217,0.00279,0.00347,NA
2017-12-31,2017,365,96,NEON.D14.JORN.DP1.00033_2017_12_31_120006.jpg,139.6415,105.83969,79.41505,0.32576,0.4298,128.40086,9.82337,97.77906,7.34546,72.58169,6.58054,0.32729,0.00158,0.32715,0.328,0.32966,0.42989,0.01078,0.43306,0.43728,0.44191,34.47006,NA,0,0,0,0,0.32718,0.327,0.32794,0.32918,0.43189,0.4335,0.43914,0.44396,0.00071,0.00072,0.00072,0.00077,0.00244,0.00214,0.00276,0.00343,NA
2018-01-01,2018,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3271,0.32693,0.32792,0.32913,0.43209,0.4337,0.43901,0.44358,0.00072,0.00073,0.00073,0.00079,0.00244,0.00214,0.00276,0.00343,NA
2018-01-02,2018,2,73,NEON.D14.JORN.DP1.00033_2018_01_02_120006.jpg,133.97079,103.67014,78.47148,0.32795,0.42381,130.25176,10.71303,98.77398,7.92802,72.73522,6.77698,0.32735,0.00118,0.32716,0.32799,0.32918,0.43172,0.01003,0.43331,0.43837,0.44422,34.56201,NA,0,0,0,0,0.32701,0.32686,0.32788,0.32907,0.43232,0.43393,0.43891,0.44324,0.00075,0.00076,0.00077,0.00082,0.00248,0.00218,0.0028,0.00348,NA
2018-01-03,2018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32692,0.32678,0.32783,0.32899,0.43254,0.43414,0.43882,0.44293,0.0008,0.00081,0.00081,0.00088,0.00255,0.00224,0.00286,0.00355,NA
2018-01-04,2018,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32683,0.3267,0.32777,0.32891,0.43274,0.43431,0.43874,0.44267,0.00084,0.00085,0.00086,0.00092,0.00262,0.0023,0.00292,0.00363,NA
2018-01-05,2018,5,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32675,0.32663,0.3277,0.32881,0.43287,0.43438,0.43865,0.44245,0.00086,0.00087,0.00088,0.00094,0.00265,0.00233,0.00295,0.00366,NA
2018-01-06,2018,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32668,0.32657,0.32763,0.3287,0.43297,0.43439,0.43858,0.44231,0.00085,0.00086,0.00086,0.00093,0.00262,0.0023,0.00292,0.00363,NA
2018-01-07,2018,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32661,0.32651,0.32753,0.32858,0.43309,0.43439,0.43856,0.44226,0.00081,0.00083,0.00083,0.00089,0.00256,0.00225,0.00286,0.00356,NA
2018-01-08,2018,8,59,NEON.D14.JORN.DP1.00033_2018_01_08_120006.jpg,147.95859,111.9511,83.08649,0.32639,0.43137,130.63388,8.69948,97.68039,6.96188,71.38022,5.49987,0.3259,0.00127,0.32583,0.32724,0.32757,0.43601,0.00534,0.43507,0.43868,0.44149,35.40861,NA,0,0,0,0,0.32653,0.32645,0.32743,0.32845,0.43322,0.43437,0.43858,0.44228,0.00077,0.00078,0.00078,0.00084,0.00249,0.00218,0.0028,0.00348,NA
2018-01-09,2018,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32646,0.3264,0.32733,0.32832,0.43336,0.43435,0.43863,0.44234,0.00073,0.00074,0.00074,0.0008,0.00244,0.00214,0.00275,0.00342,NA
2018-01-10,2018,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32639,0.32635,0.32723,0.32819,0.43351,0.43432,0.4387,0.44244,0.00071,0.00072,0.00072,0.00078,0.00243,0.00213,0.00274,0.00341,NA
2018-01-11,2018,11,99,NEON.D14.JORN.DP1.00033_2018_01_11_120006.jpg,119.86652,89.82334,65.82494,0.32602,0.43506,125.98409,11.29858,94.95383,8.29265,70.01271,8.15184,0.32639,0.00205,0.32648,0.32728,0.32865,0.43324,0.0151,0.43529,0.44048,0.44413,35.87744,NA,0,0,0,0,0.32634,0.32632,0.32713,0.32807,0.43366,0.4343,0.43877,0.44254,0.00071,0.00072,0.00072,0.00078,0.00245,0.00215,0.00277,0.00345,NA
2018-01-12,2018,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32629,0.32629,0.32704,0.32795,0.43381,0.43428,0.43884,0.44263,0.00073,0.00074,0.00074,0.0008,0.0025,0.0022,0.00282,0.00351,NA
2018-01-13,2018,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32626,0.32628,0.32696,0.32785,0.43394,0.43427,0.4389,0.44269,0.00075,0.00076,0.00076,0.00082,0.00255,0.00224,0.00287,0.00357,NA
2018-01-14,2018,14,99,NEON.D14.JORN.DP1.00033_2018_01_14_120006.jpg,148.33502,113.28084,84.988,0.32683,0.42797,129.1252,10.73189,97.13577,8.12006,71.05066,6.83338,0.32674,0.00104,0.32652,0.32693,0.32809,0.43443,0.0082,0.43529,0.4402,0.44381,36.40741,NA,0,0,0,0,0.32625,0.32628,0.3269,0.32777,0.43407,0.43428,0.43893,0.4427,0.00075,0.00076,0.00077,0.00083,0.00256,0.00225,0.00288,0.00358,NA
2018-01-15,2018,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32626,0.32629,0.32686,0.32769,0.43417,0.43428,0.43895,0.44268,0.00074,0.00075,0.00075,0.00081,0.00252,0.00221,0.00285,0.00354,NA
2018-01-16,2018,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32627,0.32631,0.32681,0.32761,0.43425,0.43425,0.43897,0.44266,0.00071,0.00072,0.00073,0.00078,0.00246,0.00216,0.00279,0.00347,NA
2018-01-17,2018,17,92,NEON.D14.JORN.DP1.00033_2018_01_17_120006.jpg,141.99083,110.05362,84.44121,0.32707,0.42198,128.83105,10.25206,96.81363,8.25097,71.56071,7.52469,0.32574,0.00124,0.32599,0.32642,0.32691,0.43378,0.00995,0.43368,0.44005,0.4432,36.79381,NA,0,0,0,0,0.32628,0.32633,0.32678,0.32752,0.43432,0.43422,0.43899,0.44265,0.0007,0.00071,0.00072,0.00077,0.00241,0.00212,0.00275,0.00342,NA
2018-01-18,2018,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.3263,0.32635,0.32675,0.32744,0.43438,0.4342,0.43902,0.44264,0.00072,0.00073,0.00073,0.00079,0.00241,0.00211,0.00274,0.00341,NA
2018-01-19,2018,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32632,0.32638,0.32673,0.32737,0.43446,0.43419,0.43906,0.44265,0.00074,0.00076,0.00076,0.00082,0.00244,0.00214,0.00276,0.00343,NA
2018-01-20,2018,20,102,NEON.D14.JORN.DP1.00033_2018_01_20_120005.jpg,131.42694,99.68521,73.63985,0.3271,0.43126,127.56271,9.35705,96.14569,7.44978,70.6036,6.23544,0.32667,0.00067,0.32671,0.32711,0.32749,0.4336,0.00605,0.43281,0.43675,0.44164,37.64288,NA,0,0,0,0,0.32634,0.3264,0.32673,0.32731,0.43456,0.43423,0.43912,0.44269,0.00076,0.00077,0.00077,0.00083,0.00246,0.00216,0.00276,0.00344,NA
2018-01-21,2018,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32637,0.32643,0.32673,0.32728,0.43468,0.4343,0.43918,0.44273,0.00075,0.00076,0.00076,0.00082,0.00244,0.00214,0.00274,0.0034,NA
2018-01-22,2018,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32642,0.32648,0.32676,0.32727,0.43482,0.43439,0.43924,0.44275,0.00072,0.00073,0.00073,0.00078,0.00239,0.00209,0.00268,0.00333,NA
2018-01-23,2018,23,101,NEON.D14.JORN.DP1.00033_2018_01_23_120006.jpg,125.20027,94.65895,70.24694,0.32629,0.43157,126.79294,9.83643,95.14863,8.0521,69.70752,7.00152,0.32625,0.00079,0.32629,0.32655,0.32724,0.43503,0.00534,0.43412,0.43844,0.44234,38.344,NA,0,0,0,0,0.32649,0.32653,0.32679,0.32727,0.43498,0.4345,0.4393,0.44277,0.00068,0.00069,0.00069,0.00075,0.00233,0.00204,0.00262,0.00326,NA
2018-01-24,2018,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32655,0.32659,0.32684,0.32728,0.43514,0.43463,0.43937,0.4428,0.00066,0.00067,0.00067,0.00072,0.00229,0.00201,0.00259,0.00322,NA
2018-01-25,2018,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.32662,0.32665,0.32689,0.32731,0.43531,0.43477,0.43944,0.44285,0.00066,0.00067,0.00067,0.00072,0.00228,0.002,0.00258,0.00321,NA
